"time","od","flu","phi","growth_rate","production_rate","Condition","strain"
8.79527777777778,0.800625,260.25,329.662330811906,0.0175579622533,35.9097915556236,10,"BLRDE3"
9.07888888888889,0.8042,267.75,337.749141943963,-0.00572180212388527,29.1190013779446,10,"BLRDE3"
9.3625,0.80325,274.5,347.508260029625,0.0205435925902697,54.8767140562243,10,"BLRDE3"
9.64638888888889,0.8098,284.25,357.071402744749,0.0163079644621824,59.3632373291296,10,"BLRDE3"
9.93,0.815025,295.5,369.03093997184,0.0132613181928155,67.3875467723849,10,"BLRDE3"
10.2136111111111,0.8212,307.75,381.84266288506,0.0144057795749701,76.2313563333657,10,"BLRDE3"
10.4975,0.82325,323,399.904014816774,0.0141196171676705,81.2801413683762,10,"BLRDE3"
10.7811111111111,0.8294,339.75,418.51396185947,0.0220483939369929,79.3289535753971,10,"BLRDE3"
11.0647222222222,0.83465,359,440.15974210394,0.0142419878611988,94.3643447583086,10,"BLRDE3"
11.3486111111111,0.8374,379,464.457966791404,0.0154741111279371,90.3879166182839,10,"BLRDE3"
11.6322222222222,0.84335,399.5,487.39909943207,0.0198990522941368,104.278905893729,10,"BLRDE3"
11.9161111111111,0.846825,422,514.638379584424,0.0125819894290613,105.54914596936,10,"BLRDE3"
12.1997222222222,0.850525,446.75,544.399098480485,0.0140744735578151,105.676822728961,10,"BLRDE3"
12.4833333333333,0.8555,469,570.404961233718,0.0121431588348283,108.268174045281,10,"BLRDE3"
12.7672222222222,0.859575,494.25,600.425250725693,0.010598283551263,109.442715391055,10,"BLRDE3"
13.0508333333333,0.8625,518,629.495966856363,0.0110479972372598,110.622781068353,10,"BLRDE3"
13.3344444444444,0.866175,543.5,660.179033123877,0.010142422209234,107.563641766568,10,"BLRDE3"
13.6183333333333,0.86895,567.75,689.802413043081,0.0120359586504765,104.665583404658,10,"BLRDE3"
13.9019444444444,0.8722,590.75,717.659641615842,0.0118037669916313,102.01726831331,10,"BLRDE3"
14.1855555555556,0.875925,614.25,744.736491010375,0.01769330662286,78.579339205737,10,"BLRDE3"
14.4694444444444,0.87965,633.75,764.366548691551,0.00825358244152417,77.6218377832308,10,"BLRDE3"
14.7530555555556,0.883275,651.5,782.861530504038,0.010625004842754,80.1553292250335,10,"BLRDE3"
15.0366666666667,0.8851,670.25,804.030434439572,0.0063765523318345,67.2699510465731,10,"BLRDE3"
15.3205555555556,0.88775,686,821.232215930381,0.00920034383439256,71.4328414013779,10,"BLRDE3"
15.6041666666667,0.889025,703,840.758589643295,0.0102356246147677,68.965394551992,10,"BLRDE3"
15.8877777777778,0.8916,720.5,859.6836485741,0.00922456076814117,65.4110782147698,10,"BLRDE3"
16.1716666666667,0.8936,736.25,876.79219088449,0.00877340046818841,63.4118269213698,10,"BLRDE3"
16.4552777777778,0.8963,749.75,890.93134823269,0.00233986292849435,63.1450649745397,10,"BLRDE3"
16.7388888888889,0.8986,763.75,906.012475840173,0.00854107940424641,71.2882553909599,10,"BLRDE3"
17.0227777777778,0.9008,780.75,924.032595901418,0.0029401340466025,58.7825641019402,10,"BLRDE3"
17.3063888888889,0.90215,793.25,938.248919249025,0.00344620988316054,54.413939548499,10,"BLRDE3"
17.5902777777778,0.90255,811.5,958.815599524433,0.0129573920907084,40.5219591054639,10,"BLRDE3"
17.8738888888889,0.905175,832.75,980.808559212522,0.0276748373509428,25.8404846756309,10,"BLRDE3"
0,0.074125,50.75,684.812689957055,0.38505366332265,569.032669804803,62.5,"BLRDE3"
0.283888888888889,0.07645,58.25,762.20424619433,0.641755404680814,775.829981846623,62.5,"BLRDE3"
0.5675,0.08085,65.75,813.371206161465,0.88813496320378,1050.74101779484,62.5,"BLRDE3"
0.851388888888889,0.090675,78.75,868.75552931659,1.04989786962204,1254.76523757403,62.5,"BLRDE3"
1.135,0.10685,97,908.303244570108,1.1646436821661,1312.70360364594,62.5,"BLRDE3"
1.41861111111111,0.1314,121.75,927.39556385786,1.1557473667693,1295.45363500008,62.5,"BLRDE3"
1.7025,0.161325,155.5,965.128211729278,1.0412318347712,1410.15648836184,62.5,"BLRDE3"
1.98611111111111,0.198525,196.5,990.741114152845,0.919859785479938,1367.95069727259,62.5,"BLRDE3"
2.26972222222222,0.245875,247,1005.85663887744,0.751677070798064,1338.73489304834,62.5,"BLRDE3"
2.55361111111111,0.299825,308.75,1030.03923880974,0.573906687049532,1322.44259750357,62.5,"BLRDE3"
2.83722222222222,0.35205,393.25,1119.37409194642,0.474661822901281,1288.96191092215,62.5,"BLRDE3"
3.12111111111111,0.403375,500.5,1240.33120275253,0.343767037317569,1212.55743313593,62.5,"BLRDE3"
3.40472222222222,0.44935,622,1380.92244522731,0.301410172944812,1079.4158372137,62.5,"BLRDE3"
3.68833333333333,0.499175,760.5,1518.65939578879,0.23018831189476,944.735229783916,62.5,"BLRDE3"
3.97222222222222,0.538925,905.25,1667.28328514612,0.185198196258833,801.063799798401,62.5,"BLRDE3"
4.25583333333333,0.57015,1052,1830.95544196564,0.164487151333825,650.047953306187,62.5,"BLRDE3"
4.53944444444444,0.60055,1179,1945.09481160926,0.144453917830618,546.129292631668,62.5,"BLRDE3"
4.82333333333333,0.629,1290.75,2034.70762220695,0.131319533425853,403.487141829629,62.5,"BLRDE3"
5.10694444444444,0.655725,1389.25,2099.99250925063,0.116235803795027,321.221432549572,62.5,"BLRDE3"
5.39055555555556,0.676475,1473.25,2156.8772600511,0.130336984520018,229.007148544777,62.5,"BLRDE3"
5.67444444444444,0.696875,1539,2185.67341066482,0.12154121677994,105.294532165081,62.5,"BLRDE3"
