"time","od","flu","phi","growth_rate","production_rate","Condition","strain"
0,0.1013,7.25,71.7372691489923,0.353391957225268,85.2359919575879,1,"MG1655DE3"
0.283888888888889,0.1086,13.5,124.461759789529,0.497137504614985,80.9121002926585,1,"MG1655DE3"
0.5675,0.11665,16.25,139.456635289301,0.589944539421167,45.1245746384331,1,"MG1655DE3"
0.851388888888889,0.12855,18,140.105966509017,0.789320164899746,68.8142217982236,1,"MG1655DE3"
1.135,0.14355,19.75,137.673325191299,0.943869664691217,43.0596636984385,1,"MG1655DE3"
1.41861111111111,0.1677,21.75,129.705085664399,0.997161068919877,52.3996483549666,1,"MG1655DE3"
1.7025,0.198275,23.75,119.813204826479,0.973701028163922,44.5054129035636,1,"MG1655DE3"
1.98611111111111,0.240775,26,107.994544661164,0.864364299051518,43.9929829694741,1,"MG1655DE3"
2.26972222222222,0.294975,27.75,94.0784389109394,0.733125680966211,29.9292801864323,1,"MG1655DE3"
2.55361111111111,0.354125,31.25,88.258874318477,0.595806244951929,32.2699661672827,1,"MG1655DE3"
2.83722222222222,0.4174,33.75,80.8768375947117,0.423760723904516,33.737595420925,1,"MG1655DE3"
3.12111111111111,0.477125,36.5,76.5546037545096,0.309753192990218,29.5455240707096,1,"MG1655DE3"
3.40472222222222,0.53225,40.5,76.117862745389,0.205729327355496,23.1407797886587,1,"MG1655DE3"
3.68833333333333,0.586325,44,75.0645199319483,0.222517222347148,22.5631968344961,1,"MG1655DE3"
3.97222222222222,0.6376,48.25,75.6803933240102,0.195038233542922,16.5205706688346,1,"MG1655DE3"
4.25583333333333,0.647975,51.5,79.5283685415389,0.131831379763023,20.4235351309033,1,"MG1655DE3"
4.53944444444444,0.697975,55,78.82102787171,0.0930829814365566,13.9085922211588,1,"MG1655DE3"
4.82333333333333,0.722875,58.5,80.9527164873471,0.118693860940088,13.3809118658907,1,"MG1655DE3"
5.10694444444444,0.72695,61.25,84.2836164163737,0.0605233866665999,10.929524261714,1,"MG1655DE3"
5.39055555555556,0.748275,64.5,86.1803011651898,0.0567401043145097,10.6210194750508,1,"MG1655DE3"
